Original File name,Location,Suppliers Reference,Title,Description,Year,Creator,Keywords,caption,image_id,IMAGE LINK
9769.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/31,"Railway bridge over Aripo River, Trinidad","A railway bridge under construction by Trinidad Government Railways over the Aripo River on the Sangre Grande extension line.
Caption reads: Sangre Grande Railway.  Bridge over the Aripo River.",[c.1895],,Trinidad & Tobago,"Railway bridge over Aripo River, Trinidad",116105,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116105&width=300&format=jpeg
9770.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/34,"Tunnel under construction in Caparo Valley, Trinidad","Earthworks at the construction site of railway track 'No. 84', showing the entrance to a tunnel through the Caparo Valley. This was part of the Rio Claro extension line, built by Trinidad Government Railways. 
Caption reads: Caparo Valley Railway.  Cutting No. 84 with No. 1 of tunnel heading.",[c.1895],,Trinidad & Tobago,"Tunnel under construction in Caparo Valley, Trinidad",114272,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114272&width=300&format=jpeg
9771.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/35,"Railway track under construction in Caparo Valley, Trinidad","View over the construction site of railway track 'No. 84', part of the new Rio Claro railway line built by Trinidad Government Railways.
Caption reads: Caparo Valley Railway. Cutting No. 84. No.2 end of tunnel.",[c.1895],,Trinidad & Tobago,"Railway track under construction in Caparo Valley, Trinidad",116076,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116076&width=300&format=jpeg
2815.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/62,"Railway box wagon, Jamaica","A railway box wagon inscribed 'Jamaica Railway 1039', sits on rails at a siding.",1894-1895,,Jamaica,"Railway box wagon, Jamaica",118882,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118882&width=300&format=jpeg
9772.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/36,"Temporary bridge over the Caparo River, Trinidad","Trinidad Government Railway workers pose for the camera during the construction of a temporary railway bridge over the Caparo River, part of a railway extension running through the Caparo Valley to Rio Claro. 
Caption reads: Caparo Valley Railway, Temporary Bridge over Caparo River.",[c.1895],,Trinidad & Tobago,"Temporary bridge over the Caparo River, Trinidad",115037,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115037&width=300&format=jpeg
9773.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/37,"Longdenville railway station, Trinidad","Trinidad Government Railway workers put the finishing touches to Longdenville railway station, a stop near Chaguanas on the new Rio Claro railway line. 
Caption reads: Caparo Valley Railway, Longdenville Station.",[c.1895],,Trinidad & Tobago,"Longdenville railway station, Trinidad",120250,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120250&width=300&format=jpeg
9774.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/38,"Tunnel on the Caparo Valley line, Trinidad","Trinidad Government Railway workers stand on a rail cart at the north-facing entrance of a tunnel on the Caparo Valley extension line.
Caption reads: Caparo Valley Ry. Extension, North face of Tunnel.",[c.1895],,Trinidad & Tobago,"Tunnel on the Caparo Valley line, Trinidad",114273,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114273&width=300&format=jpeg
9775.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/42,"Caparo Valley extension line, Trinidad","A lone figure stands beside a railway junction on the Caparo Valley extension line. In the distance, a train heads off to the left, following the main Trinidad Government Railway line.
Caption reads: Caparo Valley Ry. Extension. Junction of Extension with main line running off to left.",[c.1895],,Trinidad & Tobago,"Caparo Valley extension line, Trinidad",120654,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120654&width=300&format=jpeg
2814.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/61,"Railway box wagon, Jamaica","A railway box wagon inscribed 'No. 76', sits on rails at a siding.",1894-1895,,Jamaica,"Railway box wagon, Jamaica",118881,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118881&width=300&format=jpeg
2807.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/54,"First class carriage, Jamaica",A Jamaica Railway first class carriage sits on rails at a siding.,1894-1895,,Jamaica,"First class carriage, Jamaica",119621,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=119621&width=300&format=jpeg
2805.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/52,American steam locomotive in Jamaica,An American-manufactured steam locomotive sits on rails at a siding.,1894-1895,,Jamaica,American steam locomotive in Jamaica,121428,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=121428&width=300&format=jpeg
9760.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/20,"Railway bridge over the San Juan River, Trinidad","A railway bridge crosses the San Juan River on the Trinidad Government Railway line. A group of locals are standing in the river.
Caption reads: San Juan River Bridge.",[c.1895],,Trinidad & Tobago,"Railway bridge over the San Juan River, Trinidad",116102,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116102&width=300&format=jpeg
9761.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/21,"St Joseph railway station, Trinidad","Flatbed freight cars loaded with gravel sit beside passenger carriages at St Joseph railway station.
Caption reads: San Joseph Station.",[c.1895],,Trinidad & Tobago,"St Joseph railway station, Trinidad",115376,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115376&width=300&format=jpeg
9762.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/22,"St Joseph railway junction, Trinidad","A uniformed signalman stands beside a signal box at the St Joseph railway junction, part of the Trinidad Government Railway line. 
Caption reads: San Joseph Junction.",[c.1895],,Trinidad & Tobago,"St Joseph railway junction, Trinidad",115377,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115377&width=300&format=jpeg
9763.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/25/23,"Railway bridge over the Caroni River, Trinidad","A railway bridge crosses the Caroni River on the Trinidad Government Railway line. 
Caption reads: Caroni River Bridge.",[c.1895],,Trinidad & Tobago,"Railway bridge over the Caroni River, Trinidad",116103,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116103&width=300&format=jpeg
2803.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/50,No. 10 steam locomotive in Jamaica,"No. 10', a British-manufactured steam locomotive sits on rails at a siding.",1894-1895,,Jamaica,No. 10 steam locomotive in Jamaica,120815,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=120815&width=300&format=jpeg
2781.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/28,"Port Antonio extension line, Jamaica","An arched road bridge crosses a stretch of railway track on the Port Antonio extension line at Portland.
Caption in the negative reads: 12. Road Bridge to Paisley Garoy House Port Antonio Extension Jamaica Railway",1894-1895,,Jamaica,"Port Antonio extension line, Jamaica",116459,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116459&width=300&format=jpeg
2782.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/29,"Railway viaduct under construction, Jamaica","A railway bridge under construction, spanning the gap across a shallow river bed on the Port Antonio extension.",1894-1895,,Jamaica,"Railway viaduct under construction, Jamaica",116063,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116063&width=300&format=jpeg
2779.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/26,"Port Antonio extension line, Jamaica",A narrow trestle bridge at Portland carries the Port Antonio railway extension line across a river.,1894-1895,,Jamaica,"Port Antonio extension line, Jamaica",116462,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116462&width=300&format=jpeg
2780.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/27,"Richmond Bridge, Jamaica","Several people mill about on the banks of a shallow river beneath the arches of Richmond Bridge, St Mary's. On the Port Antonio extension.
Caption in the negative reads: Richmond Bridge 28th M. St. Mary's, Jamaica W.I. 7-23-1895",1894-1895,,Jamaica,"Richmond Bridge, Jamaica",115915,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=115915&width=300&format=jpeg
2809.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/56,"Third class carriage, Jamaica","A Jamaica Railway third class carriage with open windows, inscribed J. R. No.22.",1894-1895,,Jamaica,"Third class carriage, Jamaica",114456,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114456&width=300&format=jpeg
2811.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/58,"Third class carriage, Jamaica",A Jamaica Railway third class carriage sits on rails at a siding.,1894-1895,,Jamaica,"Third class carriage, Jamaica",114457,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=114457&width=300&format=jpeg
2762.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/9,"Ipswich railway station, Jamaica","Wooden buildings constructed on cleared forest land surround the track at Ipswich railway station, located on an extension line running between Porus and Montego Bay.
Caption in the negative reads: 85¾ miles. Ipswich Station.",1894-1895,,Jamaica,"Ipswich railway station, Jamaica",118905,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118905&width=300&format=jpeg
2755.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/2,"Railway track at Oxford River, Jamaica","A group of children play on the lines of a railway track cut into the side of a mountain at Oxford River, located on an extension line running between Porus and Montego Bay.
Caption in the negative reads: 69¼ miles. Oxford River.",1894-1895,,Jamaica,"Railway track at Oxford River, Jamaica",116080,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=116080&width=300&format=jpeg
2821.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/68,"Railway wagon , Jamaica","A railway wagon inscribed 'J. RY. No.46', sits on rails at a siding.",1894-1895,,Jamaica,"Railway wagon , Jamaica",118875,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118875&width=300&format=jpeg
2820.tif,British Empire and Commonwealth Collections at Bristol Archives,1999/221/1/62/67,"Railway wagon , Jamaica","An upright railway wagon inscribed 'J. R. No.43', sits on rails at a siding.",1894-1895,,Jamaica,"Railway wagon , Jamaica",118870,http://museums.bristol.gov.uk/multimedia/entry.php?request=resource&irn=118870&width=300&format=jpeg
